ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Gender,Married,Education,Self_Employed,Loan_Status
0.7074687653173045,0.09869541065621187,0.8125751873738621,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0
-0.40893220627486027,-0.5463709009615656,-1.3765957839018421,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1
-0.7030188804087407,0.46229379585190866,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1
1.7067992623142074,-0.5463709009615656,1.2715949071574777,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1
-0.8793298361244963,0.10211751310511255,-0.3526287166922385,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1
-0.26788344170225575,-0.2469369366827564,-1.235358947045345,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,1
-0.7615541177063716,0.2407126622855899,0.1417002123055012,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,2,1
-1.2178468710987471,0.6684754683981744,0.3182462583761225,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0
-1.6085519489648616,-0.08182049352329879,-3.106747035393931,-3.2784522153854376,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,1
0.9662932483080338,-0.5463709009615656,0.7066475597314894,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1
0.011393112151501196,-0.5463709009615656,-0.17608267062161717,-1.5016523660798164,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
-0.049257856614718744,-0.5463709009615656,-1.0235036917605995,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9218628874676633,-0.5463709009615656,0.9891212334444835,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
-0.6910297354200693,0.9507989204324803,0.35355546759024675,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,2,1
2.877504008266825,-0.5463709009615656,-0.03484583376512011,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,0
-0.6910297354200693,0.27108382151958343,0.38886467680437103,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
-0.151518210929857,0.27365039835625893,0.247627839947874,0.27514748322580457,-2.3841582427170787,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1,1,0,0
-0.5506862146703279,0.4173787012100873,0.6007199320891166,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
0.45569672055520544,-0.10149758260447767,0.17700942151962545,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,1
-1.5077020822954494,-0.5463709009615656,-2.471181269539694,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0
0.12000066087240667,0.34465902417094796,0.5301015136608681,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,1
-0.2911564878567355,-0.5463709009615656,-1.094122110188848,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
0.784340342009374,-0.5463709009615656,0.03577258466312841,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0
-0.05631029484334897,0.1667096968281128,0.3182462583761225,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-1.2354779666703228,0.02255363116817183,-0.17608267062161717,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0
0.0614654235747758,0.07773503315669524,1.3775225347998503,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1
0.11859017322668063,0.16713745963422538,0.17700942151962545,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.014214087442953287,-0.5463709009615656,-0.8822668549041024,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
-1.2552247937104875,-0.027494617147000557,-2.0474707589702033,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1
-0.8320784999926738,-0.5463709009615656,-1.0588129009747238,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
0.254702231039244,0.4528830141174318,1.0244304426586077,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
0.786456073477963,-0.5463709009615656,-0.3173195074781142,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1
-0.11978223890102101,-0.5463709009615656,-0.5997931811911084,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1
1.4592586804892866,-0.5463709009615656,-2.153398386612576,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
1.5805606180217264,-0.5463709009615656,1.3775225347998503,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
-0.6592937633912332,0.9251331520657252,0.5301015136608681,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
0.2963116165881623,0.42678948294456415,1.3775225347998503,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1
-1.1649535843840204,0.15687115228752335,-0.17608267062161717,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,1
-0.3482812375086403,-0.5463709009615656,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1
0.4585176958466575,-0.5463709009615656,0.247627839947874,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0
0.7307418114717842,-0.5463709009615656,1.0244304426586077,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,0
-0.6148634025508629,-0.04717170622817944,-0.28201029826398993,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-1.021083844519964,0.1341997235635564,-0.3173195074781142,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-0.150812967106994,0.39470727248612036,1.059739651872732,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0
-0.15716016151276122,0.6766029617143136,1.3775225347998503,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,1
-0.7615541177063716,1.0774167110418054,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
-0.38848013541183263,-0.5463709009615656,-0.21139187983574143,0.27514748322580457,0.4194352464039304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,0,1
0.41338209118342406,-0.5463709009615656,0.38886467680437103,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0
-0.26788344170225575,0.4178064640161999,0.7419567689456137,-2.390052290732627,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0
2.4825674674635323,-0.5463709009615656,0.7066475597314894,-4.166852140038248,0.4194352464039304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1
0.5078847634470691,-0.5463709009615656,1.0950488610868563,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0
-1.2023315069957607,0.25568436049953036,-0.28201029826398993,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1
-0.05631029484334897,-0.5463709009615656,-0.8469576456899781,-0.613252441427006,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
0.8287707028497444,-0.5463709009615656,-0.3526287166922385,0.27514748322580457,-2.3841582427170787,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,0,0
0.12000066087240667,-0.5463709009615656,0.28293704916199824,2.0519473325314257,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
-1.8194198520009055,0.7463282991106648,0.17700942151962545,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0
-0.17408601326147374,0.3801633370782925,0.8831936058021107,0.27514748322580457,0.4194352464039304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1
0.18770406786725685,-0.5463709009615656,0.21231863073374974,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1
0.28784869071380603,-0.5463709009615656,-1.9415431313278302,-1.5016523660798164,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
-0.8560567899700166,0.5362967613093857,1.0950488610868563,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
-0.17408601326147374,0.30915471126360344,-0.21139187983574143,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
-0.7615541177063716,0.3596307223848884,-0.03484583376512011,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-0.4385524468351072,0.6941412367649294,0.918502815016235,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-0.2164006426332551,0.23215740616333824,-0.8469576456899781,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,1
0.39010904502894433,-0.5463709009615656,0.6007199320891166,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
0.02831896390021374,-0.5463709009615656,-2.824273361680937,-3.2784522153854376,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
-0.77283801887218,0.438339078709604,1.1303580703009806,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1
-1.1303966370637324,-0.11989138326731881,-1.9415431313278302,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
0.42889745528641054,-0.5463709009615656,0.35355546759024675,-2.390052290732627,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
-1.2841397904478713,0.9683371954830963,0.918502815016235,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
0.4994218375727128,0.8494191353837977,0.9891212334444835,-2.390052290732627,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,1
-0.37225952748598307,-0.10577521066560351,-0.17608267062161717,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
2.6468892781906166,-0.5463709009615656,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,2,0
-1.0641037177146082,-0.22383774515267685,-0.3879379259063627,2.0519473325314257,0.4194352464039304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,0,1
1.2244124874759001,-0.5463709009615656,1.0950488610868563,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1
-0.4590045176981349,0.45159972569909407,1.2009764887292291,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,2,1
1.036817630594336,-0.5463709009615656,0.45948309523261954,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,1
-0.963253851045196,0.051641501983827574,-0.7057208088334811,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
0.41338209118342406,-0.5463709009615656,-2.153398386612576,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1
-1.0175576254056489,3.294939097929443,1.1303580703009806,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1
-0.4392576906579702,-0.5463709009615656,-0.8469576456899781,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0,1
0.07909651914635137,-0.5463709009615656,-0.423247135120487,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1
-1.1043026156178006,0.2787835520296099,-1.094122110188848,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1
-0.6078109643222326,-0.5463709009615656,-1.235358947045345,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
-0.0852252915807329,-0.5463709009615656,-2.824273361680937,-3.2784522153854376,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1
0.9275048380505675,-0.5463709009615656,-0.10546425219336863,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
0.7074687653173045,-0.5463709009615656,-0.7410300180476054,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
-0.18607515825014512,0.9507989204324803,-0.5997931811911084,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1
0.43736038116076686,0.06532991177943027,0.8478843965879864,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,0
-0.6219158407794931,0.32369864667143133,0.6007199320891166,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-0.8814455675930855,1.3725730472594886,-0.17608267062161717,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1
-1.4399986753005993,0.06319109774886736,-2.6477273156103154,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
0.9028213042503618,-0.19132777188812042,0.7066475597314894,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
1.9021518012472647,-0.5463709009615656,0.45948309523261954,0.27514748322580457,-2.3841582427170787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0
-0.9160025149133735,-0.5463709009615656,0.28293704916199824,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,0
-0.22980027526765254,-0.5463709009615656,-1.9415431313278302,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1
-0.4230370827321207,0.34465902417094796,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,2,1
-1.210794432870117,-0.10106981979836509,-0.24670108904986568,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
-0.34616550604005125,0.0011654908625426056,0.5654107228749924,0.27514748322580457,-2.3841582427170787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0
4.050324485688031,-0.5463709009615656,-1.0588129009747238,-2.390052290732627,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1
0.7074687653173045,-0.5463709009615656,0.247627839947874,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
-0.8045739909010159,0.8793625318116787,0.8478843965879864,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1
-0.9470332431193466,-0.5463709009615656,-1.482523411544215,2.0519473325314257,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0
-1.241119917253227,0.21034150305159643,-0.3526287166922385,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2,1
-0.04079493074036247,-0.5463709009615656,-0.8469576456899781,-2.390052290732627,0.4194352464039304,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,0
0.5389154916530421,-0.23153747566270336,-0.6351023904052325,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0
-0.058426026311938044,0.29375525024355037,0.38886467680437103,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1
-1.082440057109047,0.14617708213470876,-0.1407734614074929,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1
0.12000066087240667,-0.5463709009615656,0.38886467680437103,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
-0.8793298361244963,0.07431293070779456,-0.10546425219336863,2.0519473325314257,-2.3841582427170787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0
-1.1734165102583767,1.6193921863864498,-1.3412865746877178,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0
0.7194579103059758,-0.5463709009615656,-1.1294313194029721,-2.390052290732627,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1
0.03184518301452885,-0.5463709009615656,0.10639100309137693,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1
-0.9886426286682648,-0.5463709009615656,-1.3765957839018421,-0.613252441427006,-2.3841582427170787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0
-0.8440676449813452,0.3681859785071401,-1.6590694576148362,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1
0.9204523998219373,-0.5463709009615656,-2.0121615497560787,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1
0.19616699374161312,-0.5463709009615656,-1.0235036917605995,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
0.4310131867549996,-0.5463709009615656,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1
-1.179763704664144,0.4652881354946968,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1
-0.11555077596384287,0.6582091610514724,0.28293704916199824,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1
-0.6910297354200693,0.5230361143198957,-0.5291747627628598,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
-0.05631029484334897,-0.08310378194163653,1.059739651872732,0.27514748322580457,0.4194352464039304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1
0.23777637929053144,-0.5463709009615656,0.6713383505173651,0.27514748322580457,0.4194352464039304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.5840510963162755,-0.5463709009615656,0.5301015136608681,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1
-0.23685271349628276,-0.5463709009615656,-0.8822668549041024,0.27514748322580457,0.4194352464039304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1
